"FileName","Path","MissingImports","Placeholders","SuggestedFixes"
"document.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\document.d.ts","./container.js; ./postcss.js; ./result.js; ./root.js","",""
"fromJSON.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\fromJSON.d.ts","./postcss.js","",""
"input.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\input.d.ts","./postcss.js; ./previous-map.js","",""
"lazy-result.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\lazy-result.d.ts","./document.js; ./postcss.js; ./processor.js; ./result.js; ./root.js; ./warning.js","",""
"no-work-result.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\no-work-result.d.ts","./lazy-result.js; ./postcss.js; ./processor.js; ./result.js; ./root.js; ./warning.js","",""
"node.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\node.d.ts","./at-rule.js; ./comment.js; ./container.js; ./css-syntax-error.js; ./declaration.js; ./document.js; ./input.js; ./postcss.js; ./result.js; ./root.js; ./rule.js; ./warning.js","",""
"parse.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\parse.d.ts","./postcss.js","",""
"postcss.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\postcss.d.ts","./at-rule.js; ./comment.js; ./container.js; ./css-syntax-error.js; ./declaration.js; ./document.js; ./input.js; ./lazy-result.js; ./list.js; ./processor.js; ./result.js; ./root.js; ./rule.js; ./warning.js","",""
"previous-map.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\previous-map.d.ts","./postcss.js","",""
"processor.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\processor.d.ts","./document.js; ./lazy-result.js; ./no-work-result.js; ./result.js; ./root.js","",""
"result.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\result.d.ts","./processor.js","",""
"root.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\root.d.ts","./container.js; ./document.js; ./postcss.js; ./result.js","",""
"rule.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\rule.d.ts","./container.js","",""
"stringify.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\stringify.d.ts","./postcss.js","",""
"warning.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\next\node_modules\postcss\lib\warning.d.ts","./css-syntax-error.js; ./node.js","",""
"glob.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\glob\dist\commonjs\glob.d.ts","./ignore.js; ./pattern.js","",""
"has-magic.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\glob\dist\commonjs\has-magic.d.ts","./glob.js","",""
"ignore.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\glob\dist\commonjs\ignore.d.ts","./walker.js","",""
"index.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\glob\dist\commonjs\index.d.ts","./glob.js; ./glob.js","",""
"processor.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\glob\dist\commonjs\processor.d.ts","./pattern.js; ./walker.js","",""
"walker.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\glob\dist\commonjs\walker.d.ts","./ignore.js; ./pattern.js; ./processor.js","",""
"glob.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\glob\dist\esm\glob.d.ts","./ignore.js; ./pattern.js","",""
"has-magic.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\glob\dist\esm\has-magic.d.ts","./glob.js","",""
"ignore.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\glob\dist\esm\ignore.d.ts","./walker.js","",""
"index.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\glob\dist\esm\index.d.ts","./glob.js; ./glob.js","",""
"processor.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\glob\dist\esm\processor.d.ts","./pattern.js; ./walker.js","",""
"walker.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\glob\dist\esm\walker.d.ts","./ignore.js; ./pattern.js; ./processor.js","",""
"ast.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\minimatch\dist\commonjs\ast.d.ts","./index.js","",""
"escape.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\minimatch\dist\commonjs\escape.d.ts","./index.js","",""
"index.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\minimatch\dist\commonjs\index.d.ts","./ast.js","",""
"unescape.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\minimatch\dist\commonjs\unescape.d.ts","./index.js","",""
"ast.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\minimatch\dist\esm\ast.d.ts","./index.js","",""
"escape.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\minimatch\dist\esm\escape.d.ts","./index.js","",""
"index.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\minimatch\dist\esm\index.d.ts","./ast.js","",""
"unescape.d.ts","D:\cbtc-final\cbtc-lms\nodemodules\sucrase\node_modules\minimatch\dist\esm\unescape.d.ts","./index.js","",""
"chat-session-helpers.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\methods\chat-session-helpers.d.ts","../../types","",""
"chat-session.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\methods\chat-session.d.ts","../../types","",""
"count-tokens.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\methods\count-tokens.d.ts","../../types","",""
"embed-content.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\methods\embed-content.d.ts","../../types","",""
"generate-content.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\methods\generate-content.d.ts","../../types","",""
"generative-model.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\models\generative-model.d.ts","../../types; ../methods/chat-session","",""
"request-helpers.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\requests\request-helpers.d.ts","../../types","",""
"request.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\requests\request.d.ts","../../types","",""
"response-helpers.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\requests\response-helpers.d.ts","../../types","",""
"stream-reader.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\requests\stream-reader.d.ts","../../types","",""
"cache-manager.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\server\cache-manager.d.ts","../../types; ../../types/server","",""
"file-manager.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\server\file-manager.d.ts","../../types; ../../types/server","",""
"request.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\server\request.d.ts","../../types; ./constants","",""
"errors.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\errors.d.ts","../types","",""
"gen-ai.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\src\gen-ai.d.ts","../types; ./models/generative-model","",""
"caching.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\types\server\caching.d.ts","../content; ../function-calling; ../requests","",""
"files.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\types\server\files.d.ts","./shared","",""
"shared.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\types\server\shared.d.ts","../responses","",""
"function-calling.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\types\function-calling.d.ts","./enums","",""
"requests.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\types\requests.d.ts","./server/caching; ./content; ./enums; ./function-calling; ./search-grounding","",""
"responses.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\types\responses.d.ts","./content; ./enums; ./search-grounding","",""
"search-grounding.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\server\types\search-grounding.d.ts","./enums","",""
"chat-session-helpers.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\methods\chat-session-helpers.d.ts","../../types","",""
"chat-session.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\methods\chat-session.d.ts","../../types","",""
"count-tokens.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\methods\count-tokens.d.ts","../../types","",""
"embed-content.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\methods\embed-content.d.ts","../../types","",""
"generate-content.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\methods\generate-content.d.ts","../../types","",""
"generative-model.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\models\generative-model.d.ts","../../types; ../methods/chat-session","",""
"request-helpers.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\requests\request-helpers.d.ts","../../types","",""
"request.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\requests\request.d.ts","../../types","",""
"response-helpers.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\requests\response-helpers.d.ts","../../types","",""
"stream-reader.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\requests\stream-reader.d.ts","../../types","",""
"cache-manager.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\server\cache-manager.d.ts","../../types; ../../types/server","",""
"file-manager.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\server\file-manager.d.ts","../../types; ../../types/server","",""
"request.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\server\request.d.ts","../../types; ./constants","",""
"errors.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\errors.d.ts","../types","",""
"gen-ai.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\src\gen-ai.d.ts","../types; ./models/generative-model","",""
"caching.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\types\server\caching.d.ts","../content; ../function-calling; ../requests","",""
"files.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\types\server\files.d.ts","./shared","",""
"shared.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\types\server\shared.d.ts","../responses","",""
"function-calling.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\types\function-calling.d.ts","./enums","",""
"requests.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\types\requests.d.ts","./server/caching; ./content; ./enums; ./function-calling; ./search-grounding","",""
"responses.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\types\responses.d.ts","./content; ./enums; ./search-grounding","",""
"search-grounding.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google\generative-ai\dist\types\search-grounding.d.ts","./enums","",""
"generative_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1\generative_service_client.d.ts","../../protos/protos","",""
"model_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1\model_service_client.d.ts","../../protos/protos","",""
"cache_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1alpha\cache_service_client.d.ts","../../protos/protos","",""
"discuss_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1alpha\discuss_service_client.d.ts","../../protos/protos","",""
"file_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1alpha\file_service_client.d.ts","../../protos/protos","",""
"generative_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1alpha\generative_service_client.d.ts","../../protos/protos","",""
"model_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1alpha\model_service_client.d.ts","../../protos/protos","",""
"permission_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1alpha\permission_service_client.d.ts","../../protos/protos","",""
"prediction_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1alpha\prediction_service_client.d.ts","../../protos/protos","",""
"retriever_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1alpha\retriever_service_client.d.ts","../../protos/protos","",""
"text_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1alpha\text_service_client.d.ts","../../protos/protos","",""
"cache_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta\cache_service_client.d.ts","../../protos/protos","",""
"discuss_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta\discuss_service_client.d.ts","../../protos/protos","",""
"file_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta\file_service_client.d.ts","../../protos/protos","",""
"generative_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta\generative_service_client.d.ts","../../protos/protos","",""
"model_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta\model_service_client.d.ts","../../protos/protos","",""
"permission_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta\permission_service_client.d.ts","../../protos/protos","",""
"prediction_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta\prediction_service_client.d.ts","../../protos/protos","",""
"retriever_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta\retriever_service_client.d.ts","../../protos/protos","",""
"text_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta\text_service_client.d.ts","../../protos/protos","",""
"discuss_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta2\discuss_service_client.d.ts","../../protos/protos","",""
"model_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta2\model_service_client.d.ts","../../protos/protos","",""
"text_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta2\text_service_client.d.ts","../../protos/protos","",""
"discuss_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta3\discuss_service_client.d.ts","../../protos/protos","",""
"model_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta3\model_service_client.d.ts","../../protos/protos","",""
"permission_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta3\permission_service_client.d.ts","../../protos/protos","",""
"text_service_client.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\v1beta3\text_service_client.d.ts","../../protos/protos","",""
"index.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@google-ai\generativelanguage\build\src\index.d.ts","./v1; ./v1alpha; ./v1beta; ./v1beta2; ./v1beta3; ../protos/protos","",""
"DescriptorProto.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\DescriptorProto.d.ts","../../google/protobuf/FieldDescriptorProto; ../../google/protobuf/DescriptorProto; ../../google/protobuf/EnumDescriptorProto; ../../google/protobuf/MessageOptions; ../../google/protobuf/OneofDescriptorProto; ../../google/protobuf/SymbolVisibility; ../../google/protobuf/ExtensionRangeOptions","",""
"EnumDescriptorProto.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\EnumDescriptorProto.d.ts","../../google/protobuf/EnumValueDescriptorProto; ../../google/protobuf/EnumOptions; ../../google/protobuf/SymbolVisibility","",""
"EnumOptions.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\EnumOptions.d.ts","../../google/protobuf/FeatureSet; ../../google/protobuf/UninterpretedOption","",""
"EnumValueDescriptorProto.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\EnumValueDescriptorProto.d.ts","../../google/protobuf/EnumValueOptions","",""
"EnumValueOptions.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\EnumValueOptions.d.ts","../../google/protobuf/FeatureSet; ../../google/protobuf/FieldOptions; ../../google/protobuf/UninterpretedOption","",""
"ExtensionRangeOptions.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\ExtensionRangeOptions.d.ts","../../google/protobuf/FeatureSet; ../../google/protobuf/UninterpretedOption","",""
"FeatureSetDefaults.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\FeatureSetDefaults.d.ts","../../google/protobuf/Edition; ../../google/protobuf/FeatureSet","",""
"FieldDescriptorProto.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\FieldDescriptorProto.d.ts","../../google/protobuf/FieldOptions","",""
"FieldOptions.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\FieldOptions.d.ts","../../google/protobuf/FeatureSet; ../../google/protobuf/UninterpretedOption; ../../validate/FieldRules; ../../google/protobuf/Edition","",""
"FileDescriptorProto.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\FileDescriptorProto.d.ts","../../google/protobuf/DescriptorProto; ../../google/protobuf/EnumDescriptorProto; ../../google/protobuf/ServiceDescriptorProto; ../../google/protobuf/FieldDescriptorProto; ../../google/protobuf/FileOptions; ../../google/protobuf/SourceCodeInfo; ../../google/protobuf/Edition","",""
"FileDescriptorSet.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\FileDescriptorSet.d.ts","../../google/protobuf/FileDescriptorProto","",""
"FileOptions.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\FileOptions.d.ts","../../google/protobuf/FeatureSet; ../../google/protobuf/UninterpretedOption","",""
"MessageOptions.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\MessageOptions.d.ts","../../google/protobuf/FeatureSet; ../../google/protobuf/UninterpretedOption","",""
"MethodDescriptorProto.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\MethodDescriptorProto.d.ts","../../google/protobuf/MethodOptions","",""
"MethodOptions.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\MethodOptions.d.ts","../../google/protobuf/FeatureSet; ../../google/protobuf/UninterpretedOption","",""
"OneofDescriptorProto.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\OneofDescriptorProto.d.ts","../../google/protobuf/OneofOptions","",""
"OneofOptions.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\OneofOptions.d.ts","../../google/protobuf/FeatureSet; ../../google/protobuf/UninterpretedOption","",""
"ServiceDescriptorProto.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\ServiceDescriptorProto.d.ts","../../google/protobuf/MethodDescriptorProto; ../../google/protobuf/ServiceOptions","",""
"ServiceOptions.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\google\protobuf\ServiceOptions.d.ts","../../google/protobuf/FeatureSet; ../../google/protobuf/UninterpretedOption","",""
"Address.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\Address.d.ts","../../../google/protobuf/Any","",""
"Channel.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\Channel.d.ts","../../../grpc/channelz/v1/ChannelRef; ../../../grpc/channelz/v1/ChannelData; ../../../grpc/channelz/v1/SubchannelRef; ../../../grpc/channelz/v1/SocketRef","",""
"ChannelData.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\ChannelData.d.ts","../../../grpc/channelz/v1/ChannelConnectivityState; ../../../grpc/channelz/v1/ChannelTrace; ../../../google/protobuf/Timestamp","",""
"ChannelTrace.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\ChannelTrace.d.ts","../../../google/protobuf/Timestamp; ../../../grpc/channelz/v1/ChannelTraceEvent","",""
"ChannelTraceEvent.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\ChannelTraceEvent.d.ts","../../../google/protobuf/Timestamp; ../../../grpc/channelz/v1/ChannelRef; ../../../grpc/channelz/v1/SubchannelRef","",""
"Channelz.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\Channelz.d.ts","../../../../index; ../../../grpc/channelz/v1/GetChannelRequest; ../../../grpc/channelz/v1/GetChannelResponse; ../../../grpc/channelz/v1/GetServerRequest; ../../../grpc/channelz/v1/GetServerResponse; ../../../grpc/channelz/v1/GetServerSocketsRequest; ../../../grpc/channelz/v1/GetServerSocketsResponse; ../../../grpc/channelz/v1/GetServersRequest; ../../../grpc/channelz/v1/GetServersResponse; ../../../grpc/channelz/v1/GetSocketRequest; ../../../grpc/channelz/v1/GetSocketResponse; ../../../grpc/channelz/v1/GetSubchannelRequest; ../../../grpc/channelz/v1/GetSubchannelResponse; ../../../grpc/channelz/v1/GetTopChannelsRequest; ../../../grpc/channelz/v1/GetTopChannelsResponse","",""
"GetChannelResponse.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\GetChannelResponse.d.ts","../../../grpc/channelz/v1/Channel","",""
"GetServerResponse.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\GetServerResponse.d.ts","../../../grpc/channelz/v1/Server","",""
"GetServerSocketsResponse.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\GetServerSocketsResponse.d.ts","../../../grpc/channelz/v1/SocketRef","",""
"GetServersResponse.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\GetServersResponse.d.ts","../../../grpc/channelz/v1/Server","",""
"GetSocketResponse.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\GetSocketResponse.d.ts","../../../grpc/channelz/v1/Socket","",""
"GetSubchannelResponse.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\GetSubchannelResponse.d.ts","../../../grpc/channelz/v1/Subchannel","",""
"GetTopChannelsResponse.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\GetTopChannelsResponse.d.ts","../../../grpc/channelz/v1/Channel","",""
"Security.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\Security.d.ts","../../../google/protobuf/Any","",""
"Server.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\Server.d.ts","../../../grpc/channelz/v1/ServerRef; ../../../grpc/channelz/v1/ServerData; ../../../grpc/channelz/v1/SocketRef","",""
"ServerData.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\ServerData.d.ts","../../../grpc/channelz/v1/ChannelTrace; ../../../google/protobuf/Timestamp","",""
"Socket.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\Socket.d.ts","../../../grpc/channelz/v1/SocketRef; ../../../grpc/channelz/v1/SocketData; ../../../grpc/channelz/v1/Address; ../../../grpc/channelz/v1/Security","",""
"SocketData.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\SocketData.d.ts","../../../google/protobuf/Timestamp; ../../../google/protobuf/Int64Value; ../../../grpc/channelz/v1/SocketOption","",""
"SocketOption.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\SocketOption.d.ts","../../../google/protobuf/Any","",""
"SocketOptionLinger.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\SocketOptionLinger.d.ts","../../../google/protobuf/Duration","",""
"SocketOptionTimeout.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\SocketOptionTimeout.d.ts","../../../google/protobuf/Duration","",""
"Subchannel.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\grpc\channelz\v1\Subchannel.d.ts","../../../grpc/channelz/v1/SubchannelRef; ../../../grpc/channelz/v1/ChannelData; ../../../grpc/channelz/v1/ChannelRef; ../../../grpc/channelz/v1/SocketRef","",""
"DurationRules.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\validate\DurationRules.d.ts","../google/protobuf/Duration","",""
"FieldRules.d.ts","D:\cbtc-final\cbtc-lms\node_modules\@grpc\grpc-js\build\src\generated\validate\FieldRules.d.ts","../validate/FloatRules; ../validate/DoubleRules; ../validate/Int32Rules; ../validate/Int64Rules; ../validate/UInt32Rules; ../validate/UInt64Rules; ../validate/SInt32Rules; ../validate/SInt64Rules; ../validate/Fixed32Rules; ../validate/Fixed64Rules; ../validate/SFixed32Rules; ../validate/SFixed64Rules; ../validate/BoolRules; ../validate/StringRules; ../validate/BytesRules; ../validate/EnumRules; ../validate/MessageRules; ../validate/RepeatedRules; ../validate/MapRules; ../validate/AnyRules; ../validate/DurationRules; ../validate/TimestampRules","",""
