"FileName","Type","Path","Status","Notes","Critical"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-1\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-1\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-1\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-1\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-1\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-1\components\Sidebar.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-1\page.tsx","Issues Found",".\/components/TopNav","True"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\components\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\components\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\components\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\components\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\components\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\components\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\components\Sidebar.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\voice-audit\page.tsx","Issues Found",".\/components/TopNav","True"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\module-2\page.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\assessment\page.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\components\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\components\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\components\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\components\Sidebar.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\certification\page.tsx","Issues Found",".\/components/TopNav","True"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\components\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\components\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\components\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\components\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\components\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\components\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\components\Sidebar.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\dashboard\page.tsx","Issues Found",".\/components/TopNav","True"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\components\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\components\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\components\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\components\Sidebar.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\final-exam\page.tsx","Issues Found",".\/components/TopNav","True"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\components\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\components\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\components\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\components\Sidebar.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\glossary\page.tsx","Issues Found",".\/components/TopNav","True"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\components\portal\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\components\Sidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\mobile\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\portal\components\Sidebar.tsx","OK","","False"
"BillingModule.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\portal\BillingModule.tsx","OK","","False"
"CurriculumMap.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\portal\CurriculumMap.tsx","OK","","False"
"HandwritingUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\portal\HandwritingUpload.tsx","OK","","False"
"CourseSidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\CourseSidebar.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\components\Sidebar.tsx","OK","","False"
"supabase.ts","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\lib\supabase.ts","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\portal\page.tsx","Issues Found",".\/components/TopNav; .\/components/portal/MilestoneForecast","True"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\student\page.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\trainer\analytics\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\trainer\analytics\components\components\mobile\SecureUpload.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\trainer\analytics\components\mobile\SecureUpload.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\trainer\analytics\page.tsx","Issues Found",".\/components/TopNav","True"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\trainer\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\trainer\components\components\mobile\SecureUpload.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\trainer\components\mobile\SecureUpload.tsx","OK","","False"
"Sidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\trainer\components\Sidebar.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\trainer\ingestion\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\trainer\ingestion\components\components\mobile\SecureUpload.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\trainer\ingestion\components\mobile\SecureUpload.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\trainer\ingestion\page.tsx","Issues Found",".\/components/TopNav","True"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\trainer\page.tsx","Issues Found",".\/components/TopNav","True"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\transcript\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\transcript\components\components\mobile\SecureUpload.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\transcript\components\mobile\SecureUpload.tsx","OK","","False"
"Logo.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\transcript\components\Logo.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\transcript\page.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\verify\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\verify\components\components\mobile\SecureUpload.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\verify\components\mobile\SecureUpload.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\verify\page.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\visitor\components\components\components\mobile\SecureUpload.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\visitor\components\components\mobile\SecureUpload.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\visitor\components\mobile\SecureUpload.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\visitor\page.tsx","OK","","False"
"layout.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\layout.tsx","Issues Found","./globals.css","True"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\app\page.tsx","OK","","False"
"FragmentRegistry.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\adaptive\FragmentRegistry.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\assessments\page.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\course\page.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\students\page.tsx","OK","","False"
"page.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\trainer\page.tsx","OK","","False"
"AdminDictionary.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\AdminDictionary.tsx","OK","","False"
"auditdashboard.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\auditdashboard.tsx","OK","","False"
"BilingualDictionaryView.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\BilingualDictionaryView.tsx","OK","","False"
"CourseEditor.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\CourseEditor.tsx","OK","","False"
"DiagnosticCard.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\DiagnosticCard.tsx","OK","","False"
"error.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\error.tsx","OK","","False"
"FrictionExport.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\FrictionExport.tsx","OK","","False"
"FrictionHeatmap.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\FrictionHeatmap.tsx","OK","","False"
"GlobalMetrics.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\GlobalMetrics.tsx","OK","","False"
"IntegrityLog.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\IntegrityLog.tsx","OK","","False"
"loading.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\loading.tsx","OK","","False"
"OptimizationCard.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\OptimizationCard.tsx","OK","","False"
"PathChoice.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\PathChoice.tsx","OK","","False"
"PortalLink.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\PortalLink.tsx","OK","","False"
"SystemAlerts.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\SystemAlerts.tsx","OK","","False"
"TermManager.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\TermManager.tsx","OK","","False"
"TrainerPayroll.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\TrainerPayroll.tsx","OK","","False"
"TrainerStudentList.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\TrainerStudentList.tsx","OK","","False"
"UserManagement.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\UserManagement.tsx","OK","","False"
"VaultExplorer.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\admin\VaultExplorer.tsx","Issues Found","../.@/lib/supabase","True"
"assessmentuploader.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\assessment\assessmentuploader.tsx","OK","","False"
"GodModeGuard.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\auth\GodModeGuard.tsx","OK","","False"
"admincertificatemanager.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\certificates\admincertificatemanager.tsx","OK","","False"
"certificatetemplate.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\certificates\certificatetemplate.tsx","OK","","False"
"CourseCatalog.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\course\CourseCatalog.tsx","OK","","False"
"DynamicViewer.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\course\DynamicViewer.tsx","OK","","False"
"BilingualCourseCard.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\courses\BilingualCourseCard.tsx","OK","","False"
"admindashboard.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\dashboard\admindashboard.tsx","OK","","False"
"AuditLogWiget.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\dashboard\AuditLogWiget.tsx","OK","","False"
"coursegrid.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\dashboard\coursegrid.tsx","OK","","False"
"DashboardMetrics.ts","UI Component","D:\cbtc-final\cbtc-lms\components\dashboard\DashboardMetrics.ts","OK","","False"
"DiagnosticWelcomeModal.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\dashboard\DiagnosticWelcomeModal.tsx","OK","","False"
"finalassessment.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\dashboard\finalassessment.tsx","OK","","False"
"FinancialOversight.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\dashboard\FinancialOversight.tsx","OK","","False"
"graduationpredictor.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\dashboard\graduationpredictor.tsx","OK","","False"
"HandwritingSummary.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\dashboard\HandwritingSummary.tsx","OK","","False"
"optimizationsuccess.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\dashboard\optimizationsuccess.tsx","OK","","False"
"progressforecast.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\dashboard\progressforecast.tsx","OK","","False"
"studentinvoice.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\dashboard\studentinvoice.tsx","OK","","False"
"trainerview.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\dashboard\trainerview.tsx","OK","","False"
"StateDebugger.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\debug\StateDebugger.tsx","OK","","False"
"CorporateBilling.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\employer\CorporateBilling.tsx","OK","","False"
"EmployerDashboard.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\employer\EmployerDashboard.tsx","OK","","False"
"assessmentupload.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\features\assessmentupload.tsx","OK","","False"
"progressforecasting.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\features\progressforecasting.tsx","OK","","False"
"FrictionBanner.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\instructor\FrictionBanner.tsx","OK","","False"
"FrictionDashboard.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\instructor\FrictionDashboard.tsx","OK","","False"
"HandwritingUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\instructor\HandwritingUpload.tsx","OK","","False"
"ScanPreview.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\instructor\ScanPreview.tsx","OK","","False"
"GlobalNav.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\layout\GlobalNav.tsx","OK","","False"
"MobileTabs.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\layout\MobileTabs.tsx","OK","","False"
"NavigationController.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\layout\NavigationController.tsx","OK","","False"
"PlaceholderMobile.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\mobile\PlaceholderMobile.tsx","OK","","False"
"SecureUpload.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\mobile\SecureUpload.tsx","OK","","False"
"ModuleCard.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\modules\ModuleCard.tsx","OK","","False"
"AdaptiveSidebar.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\portal\AdaptiveSidebar.tsx","OK","","False"
"BillingModule.tsx","UI Component","D:\cbtc-final\cbtc-lms\components\portal\BillingModule.tsx","OK","","False"
